aX,aY,aZ,gX,gY,gZ
0.724,0.289,0.796,7.935,-3.357,14.099
0.721,0.312,0.803,7.080,-2.563,8.850
0.692,0.221,0.797,4.700,-0.122,0.244
0.641,0.109,0.790,2.747,2.808,-5.310
0.604,0.001,0.788,0.671,5.554,-7.874
0.579,-0.029,0.717,0.549,8.850,-6.165
0.578,-0.048,0.712,0.977,8.911,-3.540
0.579,-0.027,0.682,1.648,7.996,-2.136
0.566,-0.004,0.592,4.211,8.423,-1.648
0.581,-0.011,0.603,4.211,4.761,-2.075
0.602,-0.019,0.681,3.845,-0.244,-1.892
0.603,-0.032,0.725,3.723,-1.709,-1.648
0.610,-0.041,0.771,3.296,-1.587,-1.343
0.614,-0.029,0.804,1.892,-0.854,-0.183
0.615,-0.006,0.821,0.183,1.038,1.099
0.613,-0.004,0.840,-1.038,3.296,1.099
0.615,-0.006,0.833,-1.831,6.042,0.488
0.624,-0.024,0.837,-1.343,7.568,-0.183
0.645,-0.047,0.900,-0.427,7.507,-1.343
0.660,-0.047,0.933,2.014,9.094,-2.136
0.663,-0.012,0.880,7.751,12.512,-2.869
0.660,0.019,0.781,15.015,14.038,-5.493
0.644,0.005,0.758,18.250,11.719,-9.583
0.653,-0.000,0.737,18.677,9.705,-11.475
0.656,-0.001,0.720,19.958,7.935,-11.475
0.648,0.036,0.697,19.836,6.226,-11.292
0.626,0.024,0.647,18.127,8.606,-11.536
0.605,-0.018,0.662,10.620,13.062,-11.902
0.598,-0.084,0.628,2.930,17.761,-10.864
0.583,-0.084,0.615,-0.366,18.066,-7.874
0.559,-0.076,0.588,1.831,14.099,-6.348
0.528,-0.144,0.573,6.348,9.094,-7.446
0.505,-0.211,0.564,9.583,2.747,-6.104
0.481,-0.169,0.583,10.437,-2.502,-0.427
0.513,-0.177,0.618,8.667,-6.531,3.235
0.527,-0.153,0.669,5.920,-8.606,5.737
0.551,-0.147,0.715,2.502,-7.568,7.874
0.576,-0.128,0.744,-1.343,-3.113,10.498
0.600,-0.082,0.707,-5.920,2.808,13.062
0.620,-0.047,0.687,-8.972,6.592,14.038
0.630,-0.039,0.694,-10.681,6.042,13.000
0.632,-0.022,0.687,-10.132,4.883,11.841
0.635,-0.011,0.657,-6.531,3.296,9.033
0.635,-0.026,0.716,-1.587,-1.160,5.981
0.639,-0.047,0.742,0.916,-2.808,4.150
0.664,-0.006,0.720,-0.305,-0.671,4.700
0.666,0.011,0.754,-2.075,0.061,5.127
0.677,-0.001,0.763,-1.892,0.610,3.174
0.674,-0.026,0.787,-0.854,0.916,0.549
0.665,-0.037,0.790,-0.061,1.221,-0.793
0.651,-0.008,0.775,1.282,2.380,-0.732
0.639,-0.010,0.756,3.479,2.991,-2.014
0.635,-0.028,0.763,3.967,3.479,-3.540
0.634,-0.026,0.747,4.883,4.761,-3.967
0.616,-0.049,0.731,5.493,5.371,-4.761
0.614,-0.046,0.715,5.798,4.883,-4.456
0.598,-0.066,0.719,6.592,3.601,-4.028
0.598,-0.073,0.719,5.981,2.930,-3.235
0.597,-0.065,0.729,5.127,2.991,-2.258
0.598,-0.055,0.723,4.517,3.601,-1.831
0.583,-0.041,0.677,5.371,4.639,-1.892
0.369,-2.638,1.648,-28.809,-23.804,24.719
0.260,-2.997,1.763,-25.452,-26.489,44.617
0.098,-3.083,1.930,-17.395,-25.452,70.435
-0.063,-3.182,1.800,-11.475,-5.554,87.097
-0.214,-3.383,1.965,1.221,-2.991,94.666
-0.362,-3.470,2.486,18.494,-16.418,112.183
-0.503,-3.306,2.891,28.015,-7.263,142.273
-0.715,-3.097,2.872,31.311,29.419,172.546
-0.894,-2.824,2.700,32.776,70.190,200.256
-1.037,-2.312,2.449,35.461,102.417,231.445
-1.152,-1.760,2.136,40.710,126.831,257.141
-1.206,-1.216,1.800,46.265,146.057,274.109
-1.200,-0.712,1.342,51.575,162.415,282.715
-1.109,-0.127,0.883,50.903,175.110,288.147
-0.915,0.600,0.401,45.898,185.059,288.940
-0.739,1.319,-0.197,38.757,192.017,277.527
-0.589,1.722,-0.611,40.100,176.025,247.742
-0.446,1.751,-0.771,47.302,138.611,207.825
-0.408,1.619,-0.823,57.556,94.055,173.828
-0.461,1.429,-0.810,62.683,54.810,149.780
-0.481,1.189,-0.662,58.594,25.085,133.179
-0.530,0.841,-0.355,48.767,1.709,121.948
-0.548,0.624,-0.126,41.138,-10.864,121.399
-0.456,0.645,0.118,33.508,-16.357,130.005
-0.194,0.950,0.452,24.353,-19.897,138.977
0.113,1.464,0.601,21.667,-16.235,140.442
0.290,1.667,0.633,18.494,-8.240,121.582
0.309,1.554,0.461,12.512,3.906,91.064
0.192,1.238,0.407,0.854,9.033,61.401
0.094,0.786,0.536,-12.512,9.460,38.269
0.018,0.424,0.615,-20.935,14.099,29.053
-0.005,0.311,0.627,-20.691,17.456,32.776
0.016,0.277,0.609,-15.015,14.221,38.635
0.056,0.203,0.600,-6.714,6.897,41.199
0.076,0.063,0.714,-0.305,-3.357,42.603
0.170,0.051,0.909,6.470,-11.475,47.485
0.339,0.275,0.994,13.916,-13.428,54.993
0.432,0.455,0.975,17.944,-8.911,55.481
0.472,0.434,0.900,16.663,-2.747,45.227
0.483,0.374,0.834,10.803,3.662,35.950
0.488,0.265,0.806,4.333,7.690,29.419
0.489,0.168,0.750,0.061,10.681,25.085
0.484,0.080,0.741,-2.747,10.315,23.193
0.504,-0.006,0.750,-4.517,9.644,23.437
0.515,0.006,0.683,-4.333,11.108,25.879
0.526,0.056,0.620,-2.625,9.949,28.809
0.537,0.064,0.607,0.305,4.333,28.442
0.554,0.078,0.648,3.052,-2.441,26.855
0.591,0.154,0.686,5.554,-7.324,25.024
0.603,0.166,0.732,5.859,-9.766,20.813
0.606,0.095,0.770,3.357,-9.338,14.099
0.621,0.062,0.768,-0.244,-5.981,10.071
0.615,0.044,0.711,-3.662,-2.136,8.606
0.600,-0.009,0.676,-5.920,-0.305,6.409
0.572,-0.093,0.692,-7.996,-1.221,4.456
0.554,-0.159,0.698,-10.437,-0.671,5.615
0.567,-0.143,0.726,-10.437,-1.343,10.071
0.595,-0.056,0.776,-8.301,-3.296,14.648
0.616,0.057,0.770,-3.357,-4.517,15.808
0.652,0.112,0.802,1.160,-7.202,11.902
0.669,0.117,0.853,3.174,-9.277,5.981
0.651,0.058,0.893,3.052,-8.545,-0.244
0.615,-0.032,0.905,1.953,-5.737,-4.761
0.563,-0.160,0.892,0.122,-1.404,-7.080
0.544,-0.222,0.887,-2.563,2.747,-5.127
0.546,-0.208,0.869,-5.188,6.592,-0.549
0.565,-0.156,0.818,-6.531,10.315,3.845
0.573,-0.097,0.700,-5.371,13.245,6.104
0.581,-0.088,0.661,-4.272,11.108,5.188
0.599,-0.090,0.688,-2.686,5.798,3.662
0.604,-0.072,0.664,0.305,2.075,2.380
0.620,-0.045,0.647,3.418,-1.770,0.488
0.601,-0.092,0.698,4.089,-5.066,-2.258
0.575,-0.187,0.755,1.526,-5.615,-4.517
0.558,-0.230,0.790,-2.258,-3.540,-3.235
0.543,-0.219,0.804,-5.493,-1.099,0.061
0.548,-0.207,0.782,-7.202,2.014,3.418
0.568,-0.216,0.806,-7.080,2.563,5.188
0.598,-0.149,0.844,-5.920,1.160,8.240
0.629,-0.067,0.850,-3.052,0.610,9.338
0.625,-0.031,0.826,1.038,-0.305,6.531
0.609,-0.076,0.822,4.333,-1.648,1.648
0.595,-0.116,0.841,6.104,-2.930,-1.587
0.580,-0.140,0.822,6.592,-1.831,-2.258
0.561,-0.171,0.804,4.761,0.854,-2.686
0.549,-0.208,0.792,2.625,3.113,-2.869
0.537,-0.251,0.781,1.587,4.944,-2.563
0.516,-0.254,0.757,0.793,5.859,-0.916
0.512,-0.249,0.733,0.610,5.920,1.648
0.520,-0.221,0.732,1.343,4.517,4.700
0.521,-0.191,0.755,3.174,2.197,6.775
0.539,-0.142,0.731,6.836,0.916,7.996
0.574,-0.067,0.731,10.864,-1.526,8.057
0.592,-0.030,0.740,13.611,-3.662,6.165
0.599,-0.052,0.760,13.245,-4.150,1.892
0.587,-0.083,0.770,10.437,-3.113,-1.038
0.562,-0.144,0.772,5.920,-0.366,-2.197
0.528,-0.214,0.776,1.465,2.808,-2.075
0.513,-0.237,0.745,-3.113,6.836,0.427
0.522,-0.202,0.711,-7.141,10.437,4.883
0.530,-0.175,0.684,-8.850,11.475,7.507
0.547,-0.131,0.628,-7.385,10.132,8.972
0.575,-0.082,0.625,-4.700,5.249,9.521
0.586,-0.062,0.658,-1.892,-0.122,8.118
0.607,-0.065,0.706,-0.488,-3.296,5.310
0.621,-0.052,0.724,0.732,-4.272,3.357
0.603,-0.082,0.731,1.648,-3.723,0.610
0.599,-0.113,0.765,-0.366,-3.479,-1.282
0.588,-0.117,0.782,-2.319,-2.136,-0.977
0.583,-0.106,0.751,-3.418,0.671,-0.366
0.580,-0.124,0.732,-4.578,2.014,-0.305
0.582,-0.153,0.759,-5.981,1.160,-0.305
0.580,-0.171,0.779,-6.409,0.793,0.916
0.585,-0.164,0.763,-5.127,0.977,2.258
0.587,-0.147,0.752,-2.747,-0.488,3.235
0.589,-0.142,0.798,-1.831,-2.686,3.784
0.589,-0.132,0.829,-1.343,-2.991,3.723
0.588,-0.136,0.834,-0.916,-1.404,2.869
0.590,-0.132,0.839,-0.427,0.305,2.686
0.597,-0.116,0.826,-0.488,2.197,2.869
0.208,-2.538,1.449,-10.986,-65.674,0.366
0.170,-2.782,1.746,-12.085,-68.420,15.564
0.177,-2.873,2.163,-9.705,-64.270,40.344
0.205,-2.739,2.445,-1.953,-47.607,69.153
0.200,-2.419,2.518,5.859,-18.982,96.130
0.165,-2.182,2.638,7.812,7.996,109.070
0.109,-2.195,2.708,10.132,32.166,106.750
-0.123,-2.277,2.722,17.395,53.406,104.797
-0.362,-2.484,2.809,19.470,77.759,108.215
-0.797,-2.716,2.582,23.743,116.699,118.835
-1.108,-2.746,2.081,27.832,155.640,144.897
-1.267,-2.471,1.830,35.828,169.617,184.082
-1.419,-2.016,1.456,42.908,180.298,220.703
-1.435,-1.518,0.919,51.086,189.209,245.911
-1.247,-0.879,0.616,57.129,175.476,266.968
-0.963,-0.023,0.510,63.599,147.705,280.090
-0.692,0.778,0.344,69.519,123.413,270.020
-0.485,1.103,0.158,77.576,102.783,238.831
-0.429,0.999,0.228,77.454,82.275,203.003
-0.446,0.848,0.125,67.566,79.346,182.251
-0.483,0.795,-0.069,51.453,86.548,179.504
-0.447,0.776,-0.058,38.513,82.825,182.617
-0.430,0.789,-0.076,38.574,74.158,180.420
-0.480,0.911,-0.159,52.429,60.608,173.706
-0.406,1.159,-0.170,68.787,35.767,165.833
-0.144,1.537,0.051,78.796,4.272,157.654
0.189,1.838,0.474,82.520,-19.409,142.395
0.503,2.048,0.728,71.106,-13.977,112.366
0.391,1.736,0.296,59.326,13.489,74.524
0.137,0.983,0.344,33.447,22.644,39.429
0.042,0.625,0.416,6.287,32.593,37.842
0.069,0.515,0.318,-14.587,54.810,51.147
0.117,0.533,0.205,-23.010,64.575,60.181
0.112,0.560,0.037,-17.822,57.983,61.035
0.188,0.586,-0.106,-9.521,39.001,56.152
0.232,0.452,0.051,-3.052,7.996,48.462
0.306,0.397,0.377,1.526,-17.395,48.950
0.363,0.364,0.614,5.005,-28.381,47.546
0.429,0.304,0.781,7.874,-31.433,41.382
0.470,0.270,0.889,7.385,-29.236,37.231
0.474,0.215,0.956,1.221,-18.982,35.706
0.475,0.107,0.981,-8.484,-5.432,33.752
0.510,0.107,0.946,-16.296,8.179,35.645
0.515,0.162,0.836,-18.250,19.348,38.086
0.548,0.174,0.726,-15.686,23.926,35.950
0.563,0.138,0.617,-8.728,21.301,30.334
0.580,0.108,0.546,-1.892,13.000,25.696
0.577,0.083,0.514,4.028,2.991,22.217
0.582,0.019,0.579,7.935,-6.226,17.822
0.605,0.006,0.617,9.338,-10.986,16.357
0.605,-0.013,0.594,8.118,-11.475,15.930
0.621,-0.014,0.620,4.761,-12.329,15.564
0.648,0.014,0.677,1.526,-13.000,15.503
0.645,-0.016,0.702,-1.953,-10.620,13.428
0.617,-0.116,0.694,-6.226,-5.737,10.132
0.601,-0.202,0.733,-9.949,-3.479,10.193
0.607,-0.215,0.744,-11.108,-3.113,14.099
0.637,-0.137,0.723,-10.376,-2.441,18.860
0.650,-0.067,0.732,-8.667,-3.235,19.897
0.708,-0.055,0.762,-7.141,-5.005,17.029
0.744,0.024,0.799,-3.906,-6.470,15.564
0.731,0.030,0.814,-1.770,-5.554,11.597
0.722,-0.016,0.814,-2.014,-3.174,5.310
0.708,-0.034,0.851,-0.610,-2.380,2.197
0.661,-0.057,0.847,0.244,0.244,-0.244
0.643,-0.086,0.796,-0.854,4.395,-1.770
0.617,-0.130,0.790,-0.732,5.432,-2.319
0.592,-0.148,0.764,-0.244,5.615,-2.014
0.570,-0.147,0.725,0.305,6.287,-1.038
0.547,-0.171,0.706,-0.244,6.104,-0.610
0.535,-0.175,0.668,-0.305,6.409,0.610
0.511,-0.197,0.662,0.122,4.700,2.014
0.489,-0.226,0.665,0.061,2.502,3.540
0.484,-0.219,0.650,-1.282,2.319,6.714
0.486,-0.189,0.624,-1.465,2.258,10.071
0.519,-0.173,0.662,-2.258,0.610,11.658
0.603,-0.119,0.706,-1.648,-2.014,12.573
0.656,-0.061,0.760,0.183,-3.906,11.780
0.709,-0.026,0.835,1.587,-5.676,8.911
0.717,-0.021,0.841,2.502,-3.906,4.333
0.699,-0.065,0.834,3.601,-2.380,-0.671
0.661,-0.145,0.833,4.028,-1.221,-4.211
0.615,-0.227,0.801,3.906,1.526,-5.615
0.603,-0.281,0.760,2.197,5.859,-3.479
0.608,-0.278,0.767,-0.549,8.179,1.648
0.625,-0.227,0.754,-2.014,9.766,7.568
0.629,-0.159,0.723,-3.357,11.536,11.658
0.622,-0.074,0.652,-2.869,11.841,12.207
0.646,-0.061,0.630,-1.343,8.667,8.301
0.669,-0.085,0.710,1.099,1.831,3.113
0.676,-0.042,0.740,3.845,-1.160,2.136
0.635,-0.074,0.712,6.165,-0.183,-1.343
0.603,-0.185,0.753,4.944,-0.793,-6.042
0.575,-0.226,0.762,2.747,1.038,-4.639
0.561,-0.254,0.729,0.671,4.272,-1.953
0.574,-0.229,0.713,-0.916,6.531,2.014
0.592,-0.204,0.719,-2.747,8.240,5.493
0.608,-0.181,0.692,-4.944,11.475,7.568
0.618,-0.123,0.628,-4.517,13.123,9.094
0.642,-0.054,0.563,-2.991,11.230,9.216
0.646,-0.041,0.543,-1.221,6.409,5.676
0.659,-0.081,0.611,0.122,-0.916,0.732
0.664,-0.112,0.705,1.709,-6.287,-1.648
0.656,-0.110,0.738,2.625,-6.653,-2.014
0.636,-0.117,0.728,1.831,-3.357,-2.197
0.639,-0.160,0.733,-0.366,-0.122,-2.747
0.627,-0.163,0.700,-1.709,2.930,-2.197
0.614,-0.167,0.674,-2.319,3.418,-0.916
0.608,-0.166,0.704,-3.052,2.380,0.305
0.612,-0.188,0.744,-4.761,2.502,0.244
0.599,-0.188,0.734,-3.723,3.662,1.038
0.574,-0.182,0.711,-1.221,4.211,1.709
0.572,-0.201,0.756,-0.183,3.296,2.075
0.588,-0.192,0.793,0.366,3.540,3.479
0.592,-0.144,0.748,0.793,7.324,5.920
0.599,-0.138,0.693,-0.732,11.414,6.714
0.609,-0.157,0.702,-4.150,12.634,6.531
0.629,-0.155,0.704,-7.629,13.550,8.057
0.631,-0.168,0.704,-10.315,14.587,8.606
0.622,-0.178,0.687,-10.742,14.771,9.216
0.063,-2.188,1.413,-41.443,17.151,12.573
0.054,-2.243,1.116,-39.368,27.710,29.297
0.112,-2.341,1.010,-32.532,17.090,40.405
0.160,-2.372,1.248,-18.555,-10.315,48.218
0.173,-2.532,1.733,-3.357,-31.555,55.664
-0.020,-2.701,2.136,2.991,-29.785,68.237
-0.139,-2.995,2.464,-1.892,-4.089,80.017
-0.373,-3.050,2.481,-12.329,39.490,103.577
-0.626,-3.027,2.072,-20.752,92.102,133.728
-0.830,-2.720,1.619,-21.545,120.056,166.321
-0.974,-2.289,1.262,-17.517,125.732,197.510
-1.087,-2.004,1.061,-6.592,114.746,212.341
-1.174,-1.750,1.020,6.897,94.604,221.863
-1.182,-1.464,1.145,20.020,73.059,232.971
-1.143,-1.286,1.347,30.884,58.716,240.662
-1.024,-1.116,1.440,39.063,60.242,248.352
-0.826,-0.731,1.407,36.011,77.332,265.930
-0.729,-0.090,1.099,21.973,105.469,286.255
-0.636,0.537,0.508,5.432,135.986,296.326
-0.617,1.280,-0.145,1.160,147.400,296.326
-0.338,2.007,-0.909,8.118,139.282,283.142
-0.411,2.513,-1.343,31.982,101.074,250.488
-0.252,2.334,-1.174,64.270,35.278,190.125
-0.223,1.944,-0.453,83.496,-27.954,127.075
-0.232,1.560,-0.149,96.313,-53.345,90.759
-0.265,1.210,0.322,104.858,-73.547,69.458
-0.341,0.768,0.699,104.187,-75.134,55.054
-0.424,0.501,0.827,91.492,-55.420,53.650
-0.474,0.376,0.681,71.167,-26.855,63.354
-0.411,0.305,0.565,44.800,-5.371,74.829
-0.312,0.453,0.646,21.729,1.221,89.478
-0.157,0.744,0.611,4.150,7.874,100.159
-0.037,0.922,0.526,-8.667,13.184,97.717
0.022,0.809,0.522,-19.043,11.719,84.106
0.017,0.595,0.523,-24.719,8.850,72.083
0.045,0.371,0.546,-26.733,4.272,67.139
0.065,0.273,0.554,-24.719,-1.282,70.190
0.181,0.367,0.734,-20.752,-11.597,77.271
0.352,0.654,0.897,-16.235,-19.653,83.740
0.466,0.802,0.993,-13.916,-18.555,78.979
0.523,0.795,1.021,-16.357,-10.559,64.880
0.509,0.705,0.957,-16.602,-1.953,50.171
0.461,0.576,0.807,-12.268,3.540,36.377
0.408,0.403,0.751,-6.714,1.099,24.780
0.378,0.179,0.837,-4.028,-4.639,17.029
0.362,0.021,0.885,-2.380,-6.287,16.357
0.349,-0.034,0.874,-0.854,-4.517,20.752
0.358,-0.104,0.856,-2.014,-2.380,25.818
0.381,-0.065,0.782,-4.395,0.427,31.860
0.463,0.216,0.761,-6.409,-1.038,39.917
0.564,0.460,0.809,-4.333,-6.836,39.063
0.618,0.408,0.932,-3.296,-10.437,24.841
0.608,0.248,0.982,-4.456,-6.165,10.620
0.566,0.061,0.953,-5.676,0.916,2.258
0.515,-0.075,0.887,-5.981,5.859,-0.244
0.478,-0.118,0.840,-3.967,6.897,2.502
0.450,-0.148,0.809,-1.465,6.409,6.042
0.440,-0.147,0.817,0.244,4.578,8.972
0.455,-0.160,0.820,1.038,3.906,11.108
0.472,-0.156,0.824,0.549,4.272,13.123
0.504,-0.010,0.768,-1.953,6.287,18.433
0.536,0.113,0.715,-5.249,7.507,19.348
0.556,0.085,0.764,-4.883,2.747,12.207
0.543,0.017,0.817,-2.014,-0.244,4.700
0.527,-0.026,0.835,-1.160,0.610,0.610
0.498,-0.090,0.797,0.061,2.808,-1.465
0.489,-0.121,0.767,0.793,2.930,-1.526
0.491,-0.117,0.768,1.099,1.282,0.366
0.507,-0.134,0.795,2.808,-0.732,0.977
0.510,-0.156,0.819,3.052,-1.221,1.404
0.500,-0.202,0.800,0.366,1.526,2.075
0.503,-0.191,0.770,-3.357,4.333,4.700
0.505,-0.168,0.792,-5.981,4.211,7.385
0.514,-0.092,0.789,-6.714,4.395,8.789
0.508,-0.082,0.798,-5.249,3.296,6.165
0.496,-0.089,0.850,-1.953,-0.061,2.808
0.486,-0.100,0.903,1.465,-2.258,0.610
0.484,-0.141,0.949,3.296,-2.869,-1.221
0.494,-0.178,0.967,4.028,-1.282,-1.526
0.499,-0.161,0.962,4.517,0.977,0.549
0.508,-0.162,0.904,2.991,5.310,1.038
0.514,-0.154,0.846,2.014,7.874,1.648
0.511,-0.124,0.827,1.343,7.263,2.197
0.506,-0.144,0.814,0.061,8.545,1.587
0.508,-0.159,0.801,-0.488,9.460,0.732
0.502,-0.121,0.771,-0.122,9.094,1.892
0.503,-0.095,0.777,0.793,7.751,1.892
0.501,-0.078,0.800,3.906,4.456,-0.305
0.502,-0.067,0.846,6.470,1.404,-2.319
0.500,-0.097,0.884,8.057,0.732,-4.578
0.474,-0.145,0.874,8.728,2.686,-6.897
0.455,-0.236,0.856,7.629,5.066,-7.996
0.445,-0.275,0.831,5.859,6.775,-5.798
0.450,-0.240,0.803,4.456,7.507,-1.587
0.458,-0.185,0.801,3.540,6.470,1.648
0.458,-0.186,0.822,2.991,6.104,2.441
0.457,-0.161,0.797,2.197,6.958,3.296
0.457,-0.088,0.754,3.174,6.287,4.456
0.464,-0.115,0.755,4.333,3.662,2.014
0.477,-0.167,0.826,3.967,0.000,0.000
0.491,-0.147,0.861,3.235,-0.244,1.709
0.496,-0.133,0.850,4.089,1.404,2.014
0.495,-0.150,0.860,5.127,1.709,1.160
0.501,-0.145,0.874,4.150,2.258,2.258
0.505,-0.133,0.867,3.418,4.333,3.479
0.503,-0.135,0.856,3.174,6.226,3.723
0.504,-0.147,0.844,2.319,7.874,3.845
0.513,-0.125,0.830,2.563,8.667,4.333
0.506,-0.126,0.824,1.709,9.094,4.578
0.492,-0.146,0.772,-0.793,11.353,3.967
0.496,-0.134,0.761,-2.197,11.108,4.395
0.493,-0.101,0.758,-1.770,9.033,5.188
0.496,-0.090,0.746,-1.892,8.301,4.517
0.503,-0.063,0.747,-1.526,6.775,4.028
0.505,-0.082,0.775,-1.404,4.517,2.502
0.502,-0.133,0.817,-1.648,3.357,0.793
0.500,-0.142,0.836,-1.770,3.906,1.221
0.494,-0.129,0.814,-0.549,5.310,2.258
0.490,-0.121,0.821,1.648,4.517,2.380
0.512,-0.113,0.845,2.686,3.418,2.686
0.356,-2.485,1.871,14.099,-34.729,29.602
0.163,-2.887,2.230,15.015,-24.109,39.978
-0.021,-3.125,2.434,12.451,0.427,64.331
-0.169,-3.151,2.480,9.644,30.396,95.764
-0.248,-2.733,2.382,13.916,56.091,136.108
-0.290,-2.032,2.310,23.376,69.824,173.767
-0.293,-1.625,2.239,35.339,74.097,183.228
-0.291,-1.338,2.195,46.936,74.524,181.702
-0.350,-1.115,2.155,55.176,79.224,180.969
-0.398,-0.966,2.098,61.890,87.646,179.016
-0.431,-0.912,2.043,64.453,98.511,176.025
-0.485,-0.675,1.864,65.674,113.342,179.932
-0.516,-0.462,1.539,65.186,130.554,184.021
-0.503,-0.281,1.170,62.622,143.127,185.120
-0.512,-0.015,0.788,57.434,151.855,190.552
-0.571,0.268,0.314,47.363,159.912,195.312
-0.571,0.691,-0.284,36.621,163.635,200.256
-0.528,1.185,-0.871,28.992,150.574,201.172
-0.393,1.497,-1.047,30.762,106.812,186.035
-0.311,1.405,-0.758,44.800,42.908,151.489
-0.252,1.156,-0.189,58.777,-7.935,117.554
-0.285,0.876,0.182,69.397,-27.954,96.985
-0.371,0.502,0.344,69.519,-25.269,87.280
-0.421,0.187,0.440,55.359,-15.137,91.125
-0.400,0.128,0.494,35.217,-2.502,107.971
-0.340,0.521,0.170,15.198,20.447,133.667
-0.274,0.840,-0.231,0.244,33.386,146.118
-0.163,1.005,-0.299,-6.836,17.517,139.160
0.054,1.292,-0.070,-1.587,-16.418,127.502
0.212,1.369,0.199,11.047,-43.457,107.666
0.252,1.137,0.455,21.912,-56.335,78.491
0.178,0.773,0.648,28.809,-58.228,53.650
0.090,0.368,0.753,25.085,-49.377,39.124
0.060,0.090,0.861,15.747,-38.635,38.391
0.069,0.094,0.835,3.113,-23.682,50.903
0.093,0.225,0.657,-7.202,-8.484,65.063
0.143,0.289,0.582,-13.428,-4.578,70.862
0.219,0.399,0.586,-11.780,-9.827,72.083
0.343,0.595,0.609,-5.249,-17.395,70.984
0.479,0.766,0.772,5.920,-29.419,62.561
0.528,0.775,0.882,17.395,-35.461,45.288
0.480,0.571,0.876,21.973,-30.090,25.635
0.402,0.288,0.857,17.273,-20.691,10.803
0.353,0.138,0.865,6.042,-12.756,10.071
0.353,0.058,0.884,-6.226,-6.042,15.503
0.370,0.075,0.902,-14.893,-0.977,22.522
0.395,0.082,0.880,-18.555,3.357,25.879
0.441,0.087,0.833,-18.738,6.104,26.550
0.482,0.140,0.763,-12.451,4.150,26.428
0.533,0.191,0.754,-2.380,-2.075,24.780
0.582,0.180,0.842,5.432,-10.254,19.958
0.610,0.164,0.960,9.460,-14.282,15.564
0.624,0.180,1.001,8.240,-9.888,13.367
0.614,0.141,0.979,3.540,-1.404,10.315
0.597,0.115,0.901,-2.625,7.263,8.179
0.594,0.100,0.839,-6.287,11.902,7.141
0.587,0.056,0.852,-10.132,12.146,5.615
0.589,0.007,0.777,-12.329,14.404,4.578
0.589,0.039,0.688,-10.620,14.893,5.493
0.583,0.045,0.666,-6.531,9.033,4.150
0.574,0.031,0.684,-1.831,2.319,0.916
0.565,0.030,0.724,1.343,-2.380,-1.526
0.536,-0.020,0.756,1.099,-3.174,-4.150
0.508,-0.092,0.825,0.305,-3.784,-6.348
0.491,-0.131,0.829,-1.587,-1.831,-5.615
0.488,-0.153,0.798,-5.249,1.892,-3.601
0.492,-0.148,0.809,-9.277,3.174,-1.099
0.508,-0.138,0.822,-12.756,4.822,1.526
0.530,-0.125,0.839,-16.724,7.202,3.845
0.533,-0.115,0.802,-18.860,10.315,5.127
0.528,-0.101,0.722,-16.296,11.902,5.188
0.523,-0.123,0.712,-10.925,7.568,4.089
0.527,-0.150,0.772,-5.859,0.916,3.479
0.531,-0.140,0.845,-2.808,-2.563,5.066
0.532,-0.097,0.865,-1.953,-1.343,7.446
0.551,-0.069,0.873,-2.197,1.587,8.545
0.593,0.054,0.919,-1.770,2.258,9.827
0.623,0.124,0.938,-0.549,3.357,7.812
0.613,0.032,0.893,-0.671,6.897,0.244
0.592,-0.057,0.827,-2.136,10.254,-3.357
0.580,-0.108,0.776,-2.625,11.108,-3.662
0.564,-0.140,0.732,-2.258,11.047,-2.808
0.545,-0.139,0.676,-2.441,10.681,-1.770
0.518,-0.138,0.648,-1.465,8.484,-1.282
0.500,-0.122,0.696,-0.183,3.296,0.122
0.478,-0.093,0.716,-0.549,1.160,1.892
0.476,-0.085,0.725,-2.502,1.648,2.625
0.482,-0.089,0.727,-2.319,0.977,2.625
0.485,-0.115,0.752,-1.953,-0.977,2.258
0.506,-0.080,0.760,-1.526,-2.502,3.479
0.491,-0.105,0.783,1.587,-2.686,5.188
0.494,-0.033,0.756,0.183,-0.366,8.118
0.513,-0.097,0.805,-2.380,-1.831,4.395
0.526,-0.037,0.867,-2.136,-3.052,4.333
0.523,0.002,0.869,-1.404,-0.610,4.822
0.540,-0.041,0.826,-0.122,4.089,3.357
0.520,0.016,0.768,0.244,6.592,3.723
0.526,-0.038,0.798,2.441,3.113,0.977
0.531,-0.029,0.796,5.920,2.502,0.854
0.535,-0.021,0.757,7.935,3.174,0.610
0.533,-0.038,0.747,9.949,2.136,-0.488
0.531,-0.029,0.711,9.521,2.075,-0.549
0.528,-0.017,0.662,7.263,3.052,-0.610
0.538,-0.005,0.679,4.456,1.038,-0.916
0.547,0.002,0.724,2.136,-1.282,-1.160
0.556,-0.004,0.767,-0.549,-1.282,-1.770
0.545,0.008,0.756,-3.418,1.465,-1.465
0.543,0.001,0.736,-6.287,3.967,-1.770
0.532,-0.002,0.752,-7.568,4.150,-2.136
0.541,-0.016,0.748,-6.775,3.906,-2.563
0.536,-0.022,0.718,-4.150,2.869,-2.930
0.529,-0.031,0.729,-2.441,0.061,-2.563
0.526,-0.048,0.735,-0.916,-1.953,-2.808
0.551,-0.014,0.758,-0.671,-2.686,-1.892
0.559,0.004,0.798,-0.183,-3.479,-1.770
0.554,-0.001,0.822,-0.549,-3.235,-2.441
0.543,-0.007,0.827,-0.854,-2.319,-2.930
