aX,aY,aZ,gX,gY,gZ
-1.093,-1.542,-1.944,-13.062,252.686,-324.768
-1.009,-1.746,-2.676,-74.280,226.746,-303.223
-0.896,-1.764,-3.005,-119.385,171.692,-274.963
-0.790,-1.944,-2.850,-121.582,117.310,-258.789
-0.640,-2.169,-2.627,-68.420,95.032,-246.460
-0.424,-2.186,-2.457,6.165,95.093,-221.619
-0.370,-2.027,-1.834,65.491,87.952,-190.796
-0.277,-1.964,-0.872,84.473,73.364,-166.870
-0.212,-2.148,-0.914,56.580,96.008,-151.489
-0.132,-2.120,-2.048,-3.845,130.859,-127.136
-0.057,-1.976,-2.566,-64.575,104.492,-99.670
-0.118,-1.806,-2.114,-96.436,41.748,-79.773
-0.137,-1.588,-1.720,-93.140,12.390,-67.627
-0.105,-1.496,-1.609,-68.542,17.883,-65.796
-0.114,-1.499,-1.620,-33.508,28.320,-67.871
-0.102,-1.390,-1.581,0.061,32.959,-63.599
-0.097,-1.352,-1.524,21.790,34.485,-61.340
-0.076,-1.350,-1.409,35.461,35.217,-59.387
-0.062,-1.278,-1.325,45.837,37.048,-53.040
-0.052,-1.231,-1.249,52.917,39.124,-46.387
-0.039,-1.218,-1.261,54.810,42.236,-40.771
0.001,-1.179,-1.479,46.143,43.152,-33.020
0.005,-1.121,-1.506,26.245,28.687,-23.437
0.004,-1.068,-1.334,3.784,3.845,-15.381
0.000,-1.000,-1.120,-10.986,-11.963,-8.362
-0.003,-0.919,-1.023,-18.250,-16.846,-3.052
0.006,-0.818,-0.966,-17.029,-16.052,-1.099
0.007,-0.781,-0.908,-13.672,-15.381,-1.892
0.016,-0.703,-0.933,-9.460,-12.207,-1.465
0.026,-0.678,-0.964,-6.775,-10.193,-2.563
0.053,-0.679,-0.922,-5.249,-11.902,-4.395
0.075,-0.737,-0.844,-4.822,-13.306,-6.287
0.094,-0.770,-0.831,-4.456,-10.803,-5.371
0.104,-0.763,-0.862,-3.662,-7.690,-2.136
0.098,-0.726,-0.878,-3.479,-7.202,1.770
0.096,-0.652,-0.848,-3.357,-8.667,5.798
0.086,-0.602,-0.823,-3.845,-8.789,6.958
0.083,-0.562,-0.815,-2.258,-6.592,6.592
0.087,-0.536,-0.813,-0.183,-4.700,5.554
0.097,-0.551,-0.815,1.282,-3.418,3.662
0.103,-0.581,-0.798,2.258,-2.686,2.625
0.105,-0.579,-0.808,3.357,-0.610,4.028
0.105,-0.560,-0.865,3.662,1.587,5.859
0.104,-0.543,-0.875,1.831,0.122,7.141
0.108,-0.556,-0.833,-1.343,-2.563,6.897
0.099,-0.577,-0.840,-2.747,-2.258,7.080
0.088,-0.543,-0.832,-2.075,-1.770,9.033
0.092,-0.535,-0.804,-1.648,-1.648,10.254
0.088,-0.521,-0.823,-0.122,0.732,10.803
0.092,-0.481,-0.862,2.136,2.930,11.963
0.093,-0.488,-0.861,3.174,2.441,10.986
0.093,-0.531,-0.869,2.869,2.625,9.827
0.103,-0.556,-0.877,2.808,2.380,11.108
0.093,-0.569,-0.895,2.319,2.441,13.123
0.087,-0.505,-0.911,1.282,2.075,16.357
0.066,-0.442,-0.928,-0.671,0.916,17.212
0.053,-0.393,-0.938,-2.136,-0.427,14.954
0.046,-0.395,-0.894,-4.150,-2.747,10.437
0.041,-0.384,-0.906,-6.042,-2.625,5.737
0.047,-0.393,-0.949,-6.042,-1.648,1.404
0.058,-0.475,-0.946,-6.226,-3.113,-3.113
0.074,-0.556,-0.916,-5.981,-4.761,-5.676
0.085,-0.594,-0.855,-4.883,-5.493,-4.761
0.095,-0.607,-0.848,-4.761,-3.479,-2.747
0.103,-0.595,-0.901,-4.272,-0.610,-0.916
0.100,-0.586,-0.918,-2.747,-0.122,1.526
0.100,-0.593,-0.886,-1.953,-1.892,3.174
0.090,-0.588,-0.865,-1.038,-1.953,5.310
0.084,-0.545,-0.925,0.061,0.122,7.874
0.066,-0.518,-0.937,-0.427,-0.732,8.789
0.061,-0.501,-0.881,-2.380,-3.357,7.812
0.072,-0.507,-0.875,-5.493,-3.845,6.226
0.085,-0.542,-0.915,-7.812,-3.357,4.211
0.094,-0.590,-0.899,-9.094,-4.639,3.357
0.089,-0.610,-0.859,-8.179,-5.493,4.639
0.084,-0.593,-0.846,-5.920,-4.333,7.019
0.085,-0.543,-0.857,-3.601,-3.113,9.338
0.083,-0.508,-0.879,-2.136,-2.319,9.521
0.082,-0.512,-0.866,-1.282,-2.747,7.935
0.086,-0.555,-0.821,-1.221,-3.235,6.287
0.081,-0.543,-0.833,-0.122,-1.831,6.897
0.077,-0.511,-0.850,0.366,-0.549,8.179
0.069,-0.514,-0.836,-2.197,-1.404,7.019
0.083,-0.510,-0.799,-4.700,-2.014,5.981
0.088,-0.548,-0.848,-7.690,0.183,3.845
0.089,-0.535,-0.901,-8.667,1.160,4.272
0.092,-0.519,-0.870,-8.179,-1.282,5.188
0.094,-0.542,-0.838,-7.568,-2.197,4.272
0.096,-0.544,-0.866,-5.737,0.305,4.395
0.094,-0.554,-0.886,-3.479,1.770,4.700
0.090,-0.550,-0.881,-1.099,1.648,4.883
0.097,-0.563,-0.848,0.488,1.038,4.944
0.109,-0.606,-0.821,0.366,1.038,4.211
0.118,-0.607,-0.854,0.610,3.601,5.371
0.121,-0.579,-0.898,1.892,5.005,7.446
0.126,-0.582,-0.859,0.549,2.075,7.996
0.128,-0.617,-0.828,-1.221,0.122,8.179
0.125,-0.608,-0.858,-1.343,1.770,10.010
0.110,-0.569,-0.880,-1.282,2.991,12.207
0.100,-0.550,-0.906,-0.916,3.174,12.451
0.092,-0.511,-0.964,0.854,4.333,12.207
0.085,-0.512,-0.941,2.869,1.831,10.498
0.090,-0.550,-0.916,3.296,-0.122,7.507
0.100,-0.582,-0.945,3.845,1.038,6.104
0.116,-0.622,-0.930,3.723,-0.183,5.493
0.123,-0.657,-0.933,3.296,-1.099,6.104
0.129,-0.661,-0.945,3.235,-1.160,8.179
0.136,-0.659,-0.906,0.854,-3.601,10.132
0.148,-0.673,-0.894,-1.526,-4.395,11.414
-0.373,-2.426,-3.749,0.244,259.827,-331.421
-0.191,-2.752,-3.142,-105.957,127.686,-282.471
-0.065,-2.751,-2.035,-157.227,26.917,-225.769
-0.047,-2.500,-1.465,-145.935,8.606,-172.607
0.044,-2.058,-1.457,-95.459,35.706,-129.700
0.033,-1.701,-1.679,-21.973,68.359,-103.394
0.036,-1.182,-1.530,54.199,78.064,-84.351
0.024,-0.780,-1.265,107.849,78.064,-77.637
-0.011,-0.905,-1.121,131.348,85.144,-91.675
0.056,-1.168,-1.390,113.403,93.933,-101.074
0.120,-1.370,-1.750,59.937,84.473,-93.750
0.156,-1.468,-1.742,0.549,50.049,-76.111
0.132,-1.352,-1.437,-36.987,15.320,-51.880
0.043,-1.099,-1.414,-49.072,4.395,-32.227
-0.001,-0.881,-1.458,-47.668,3.357,-23.560
0.005,-0.833,-1.414,-39.795,0.305,-25.574
0.029,-0.895,-1.328,-27.649,-1.282,-30.884
0.043,-0.910,-1.195,-12.939,-1.221,-31.738
0.087,-0.866,-1.086,4.456,2.258,-29.114
0.101,-0.898,-0.944,21.179,7.507,-28.931
0.122,-0.955,-0.888,32.471,13.489,-26.428
0.153,-0.918,-1.154,28.503,21.667,-18.738
0.175,-0.891,-1.334,7.629,14.465,-10.254
0.180,-0.931,-1.210,-14.404,-6.470,-4.089
0.168,-0.855,-0.995,-25.757,-21.484,5.371
0.158,-0.683,-0.922,-27.527,-23.254,15.259
0.151,-0.575,-0.920,-23.071,-19.287,17.334
0.144,-0.505,-0.867,-15.137,-17.273,14.526
0.141,-0.485,-0.770,-7.507,-15.137,10.498
0.148,-0.492,-0.760,-0.366,-8.362,5.859
0.154,-0.505,-0.791,3.967,-2.625,2.319
0.174,-0.515,-0.821,4.761,0.244,0.183
0.183,-0.560,-0.818,5.859,1.648,-0.916
0.173,-0.576,-0.820,7.996,3.113,0.732
0.165,-0.519,-0.916,8.484,5.615,5.005
0.158,-0.472,-0.959,2.747,3.357,7.202
0.143,-0.476,-0.910,-5.188,-2.197,7.080
0.127,-0.451,-0.925,-9.277,-3.662,7.446
0.116,-0.423,-0.899,-8.911,-4.944,7.812
0.112,-0.429,-0.817,-6.104,-6.348,6.165
0.108,-0.417,-0.829,-1.709,-3.052,5.066
0.107,-0.390,-0.842,3.052,0.122,4.211
0.117,-0.395,-0.831,5.432,0.854,1.892
0.122,-0.424,-0.832,6.042,2.258,-1.160
0.133,-0.450,-0.829,6.653,3.296,-2.380
0.136,-0.473,-0.856,7.019,5.005,-2.808
0.142,-0.497,-0.879,6.042,5.737,-2.930
0.138,-0.537,-0.906,4.089,5.310,-2.808
0.142,-0.564,-0.870,0.671,3.418,-1.404
0.128,-0.549,-0.889,-3.052,3.296,2.075
0.125,-0.467,-0.947,-3.052,4.517,6.165
0.106,-0.422,-0.915,-2.319,1.526,6.714
0.095,-0.391,-0.901,-0.488,0.671,4.944
0.096,-0.435,-0.861,2.014,1.282,1.831
0.105,-0.428,-0.876,3.906,3.601,0.732
0.106,-0.429,-0.917,5.615,5.371,-0.244
0.106,-0.448,-0.917,6.348,4.395,-1.953
0.111,-0.473,-0.895,6.226,2.625,-2.747
0.123,-0.513,-0.850,4.395,2.136,-3.296
0.130,-0.517,-0.900,3.174,4.639,-2.563
0.140,-0.513,-0.928,3.052,5.066,-1.404
0.133,-0.506,-0.902,3.357,2.747,-0.122
0.130,-0.494,-0.906,3.052,1.587,1.038
0.126,-0.523,-0.877,0.122,0.610,1.099
0.128,-0.490,-0.924,-1.648,1.709,2.625
0.118,-0.476,-0.938,-1.038,1.831,2.991
0.115,-0.458,-0.914,0.244,-0.366,2.136
0.118,-0.475,-0.904,2.075,0.122,0.122
0.128,-0.519,-0.846,2.075,0.000,-1.709
0.132,-0.499,-0.891,2.197,2.930,-0.916
0.140,-0.491,-0.939,3.296,4.578,-0.122
0.144,-0.512,-0.903,3.479,2.258,-0.549
0.148,-0.518,-0.864,1.282,0.244,0.427
0.144,-0.487,-0.882,-1.587,0.793,2.136
0.145,-0.467,-0.923,-2.258,1.587,2.747
0.141,-0.458,-0.917,-1.892,0.244,2.136
0.141,-0.464,-0.870,-0.977,-1.099,1.343
0.140,-0.495,-0.861,-0.244,0.122,0.183
0.140,-0.491,-0.891,1.038,3.174,0.732
0.141,-0.491,-0.924,1.770,3.906,1.099
0.145,-0.502,-0.913,2.136,2.686,1.221
0.138,-0.528,-0.870,2.075,1.404,1.526
0.135,-0.496,-0.868,3.052,2.441,3.540
0.129,-0.451,-0.925,4.028,4.456,5.127
0.126,-0.447,-0.925,3.723,3.357,4.089
0.121,-0.456,-0.865,2.075,1.038,2.686
0.120,-0.448,-0.885,1.099,2.991,2.014
0.118,-0.444,-0.923,1.221,4.883,1.221
0.112,-0.449,-0.923,1.526,3.784,0.000
0.109,-0.458,-0.902,1.953,2.869,-1.099
0.105,-0.481,-0.892,2.441,3.113,-2.136
0.106,-0.469,-0.927,3.296,4.700,-2.197
0.102,-0.477,-0.937,4.517,4.578,-2.747
0.106,-0.495,-0.922,5.615,3.418,-3.723
0.110,-0.505,-0.898,6.531,3.052,-4.089
0.103,-0.496,-0.885,6.287,3.784,-3.418
0.105,-0.484,-0.932,6.836,6.348,-3.052
0.107,-0.481,-0.952,6.775,6.226,-2.686
0.112,-0.487,-0.946,5.371,4.333,-2.625
0.120,-0.489,-0.941,3.296,2.563,-2.258
0.118,-0.489,-0.958,0.977,1.526,-2.136
0.125,-0.487,-0.959,-0.061,-0.244,-1.831
0.123,-0.511,-0.932,-0.061,-2.136,-2.014
0.116,-0.521,-0.922,0.488,-2.686,-1.465
0.116,-0.504,-0.936,0.916,-2.869,0.183
0.130,-0.548,-0.966,1.465,-2.747,0.244
0.128,-0.598,-0.939,2.441,-3.723,0.732
0.125,-0.570,-0.909,3.418,-3.845,4.333
0.122,-0.540,-0.916,2.869,-3.052,6.958
0.125,-0.537,-0.987,1.099,-1.465,7.080
0.133,-0.551,-0.997,0.061,-2.502,7.324
0.132,-0.557,-0.962,-0.122,-4.822,8.545
0.135,-0.535,-0.945,-0.061,-5.493,10.803
0.136,-0.532,-0.959,-0.549,-4.883,11.536
0.138,-0.494,-0.973,-0.732,-4.883,13.062
0.132,-0.477,-0.967,-1.099,-6.409,13.062
0.133,-0.477,-0.953,-1.221,-7.996,11.841
0.140,-0.498,-0.935,-0.305,-8.789,10.559
0.138,-0.521,-0.926,1.404,-8.362,9.644
0.134,-0.506,-0.947,3.113,-7.446,10.132
-0.677,2.770,1.199,-49.988,71.716,6.592
-0.932,3.294,1.161,-79.712,73.303,-36.987
-1.148,3.479,1.260,-83.130,82.764,-107.727
-1.349,3.306,1.467,-51.270,110.413,-194.641
-1.685,2.766,1.781,5.127,160.583,-283.997
-1.848,1.858,1.577,52.490,232.727,-366.028
-2.002,0.790,0.434,90.088,324.707,-429.077
-1.876,-0.348,-0.569,117.432,375.610,-460.937
-1.614,-1.523,-1.378,130.188,392.639,-463.928
-1.136,-2.538,-2.383,99.487,387.634,-436.462
-0.731,-3.172,-3.092,23.376,341.492,-378.967
-0.384,-3.094,-3.072,-58.472,249.207,-296.997
-0.337,-2.545,-2.992,-108.704,171.814,-219.788
-0.366,-1.863,-2.505,-90.454,127.502,-170.959
-0.355,-1.641,-2.376,-0.610,140.503,-153.015
-0.230,-1.314,-2.163,106.140,178.345,-143.433
-0.168,-1.256,-2.013,173.279,200.256,-137.939
-0.090,-1.303,-2.163,183.716,213.013,-129.883
-0.041,-1.402,-2.564,132.812,202.942,-113.403
0.100,-1.290,-2.817,41.199,160.522,-85.632
0.065,-1.082,-2.928,-58.960,97.229,-60.242
0.036,-0.691,-2.672,-129.456,33.447,-40.710
0.036,-0.454,-2.132,-149.353,-10.315,-39.734
0.011,-0.395,-1.457,-120.544,-23.376,-52.979
-0.032,-0.365,-1.004,-65.491,-6.165,-69.519
-0.030,-0.394,-1.065,-19.348,31.250,-86.792
0.026,-0.570,-1.413,2.319,62.195,-106.995
0.083,-0.864,-1.550,9.949,66.223,-121.216
0.139,-1.214,-1.468,16.907,57.434,-124.390
0.172,-1.364,-1.507,22.949,55.359,-112.488
0.216,-1.360,-1.608,14.282,49.988,-91.736
0.226,-1.342,-1.691,-12.512,32.104,-72.510
0.260,-1.277,-1.676,-42.542,7.629,-54.810
0.245,-1.234,-1.450,-60.120,-16.663,-40.405
0.235,-1.062,-1.198,-61.829,-30.518,-26.917
0.195,-0.929,-1.005,-50.415,-29.968,-19.409
0.189,-0.786,-0.876,-35.522,-22.644,-17.273
0.203,-0.714,-0.940,-19.348,-8.850,-19.104
0.212,-0.680,-1.004,-7.751,-0.549,-24.048
0.230,-0.670,-0.953,-1.343,-0.488,-27.893
0.238,-0.744,-0.910,2.258,0.183,-32.104
0.260,-0.809,-0.896,1.343,1.465,-32.654
0.268,-0.841,-0.983,-3.723,3.723,-29.358
0.274,-0.825,-1.042,-10.498,1.892,-23.621
0.271,-0.843,-0.990,-14.893,-3.601,-17.944
0.264,-0.828,-0.926,-16.724,-7.507,-11.475
0.251,-0.782,-0.930,-15.503,-6.592,-5.005
0.237,-0.716,-0.919,-12.024,-5.615,-0.305
0.212,-0.637,-0.850,-7.629,-5.920,3.540
0.186,-0.547,-0.797,-4.578,-4.700,6.042
0.185,-0.500,-0.798,-1.648,-0.977,5.615
0.179,-0.496,-0.841,2.380,3.967,3.418
0.180,-0.486,-0.885,5.981,7.385,2.747
0.177,-0.487,-0.889,5.493,7.324,2.441
0.176,-0.494,-0.957,0.488,6.714,1.770
0.180,-0.499,-0.985,-5.066,3.113,2.380
0.174,-0.507,-0.938,-8.972,-2.319,3.479
0.167,-0.468,-0.860,-11.780,-5.798,5.676
0.160,-0.457,-0.833,-13.428,-5.615,5.981
0.161,-0.424,-0.850,-12.634,-3.540,4.944
0.159,-0.405,-0.838,-7.446,-1.587,4.089
0.164,-0.445,-0.744,-1.343,0.061,1.526
0.162,-0.455,-0.761,1.526,5.371,0.793
0.163,-0.437,-0.887,3.296,12.756,0.793
0.163,-0.450,-0.958,4.883,13.550,0.122
0.159,-0.454,-0.964,4.761,10.010,-0.061
0.158,-0.466,-0.897,2.075,5.676,0.122
0.154,-0.469,-0.863,-1.648,4.089,0.610
0.151,-0.436,-0.917,-2.319,6.714,2.136
0.146,-0.432,-0.934,-0.671,6.470,1.770
0.137,-0.420,-0.926,2.075,4.883,1.160
0.142,-0.428,-0.891,4.028,4.333,0.183
0.137,-0.465,-0.863,5.371,4.822,-1.099
0.139,-0.417,-0.894,6.958,7.202,0.427
0.140,-0.408,-0.885,9.888,7.629,0.305
0.135,-0.413,-0.889,13.306,7.935,-1.526
0.133,-0.402,-0.900,16.296,8.911,-1.770
0.138,-0.391,-0.904,15.137,7.812,-2.136
0.138,-0.379,-0.927,9.216,5.920,-2.747
0.141,-0.382,-0.959,2.686,3.052,-4.272
0.146,-0.402,-0.945,-1.038,-0.977,-6.348
0.146,-0.440,-0.885,-1.831,-3.784,-8.301
0.152,-0.483,-0.811,-0.183,-3.967,-9.155
0.157,-0.484,-0.845,4.150,0.488,-7.812
0.165,-0.478,-0.901,8.911,5.554,-5.676
0.170,-0.491,-0.911,12.451,6.165,-5.310
0.169,-0.498,-0.903,14.160,5.798,-4.272
0.168,-0.496,-0.901,13.000,5.737,-2.930
0.169,-0.494,-0.945,10.376,6.104,-2.075
0.170,-0.494,-0.965,6.897,4.211,-0.793
0.162,-0.483,-0.958,1.526,0.061,0.854
0.157,-0.474,-0.957,-3.784,-2.808,1.953
0.156,-0.467,-0.933,-6.592,-4.700,2.502
0.161,-0.467,-0.922,-7.446,-6.042,2.136
0.158,-0.474,-0.890,-6.897,-5.981,1.648
0.160,-0.471,-0.874,-4.761,-4.272,1.587
0.159,-0.470,-0.873,-1.465,-2.075,1.526
0.173,-0.468,-0.879,2.258,0.488,1.221
0.177,-0.503,-0.880,5.432,2.747,0.610
0.180,-0.508,-0.915,7.263,4.700,1.404
0.178,-0.479,-0.929,7.385,4.517,3.784
0.175,-0.448,-0.937,7.019,3.174,5.005
0.170,-0.449,-0.933,6.714,1.892,4.395
0.169,-0.453,-0.944,4.089,0.671,3.296
0.175,-0.466,-0.969,-0.488,-0.671,2.380
0.179,-0.503,-0.947,-3.113,-2.930,1.648
0.175,-0.515,-0.928,-4.272,-4.028,2.258
0.175,-0.484,-0.912,-4.395,-3.784,3.906
0.179,-0.474,-0.939,-3.906,-2.625,4.028
0.178,-0.488,-0.946,-2.991,-2.319,3.174
0.178,-0.495,-0.922,-2.014,-3.235,3.235
0.180,-0.499,-0.902,-0.671,-3.113,3.662
0.185,-0.513,-0.914,1.282,-1.892,3.784
0.191,-0.522,-0.929,3.052,-0.854,4.333
0.196,-0.520,-0.929,3.479,-1.282,5.371
0.194,-0.526,-0.930,3.845,-1.465,6.104
0.189,-0.522,-0.935,2.991,-1.892,7.385
0.187,-0.519,-0.951,0.977,-2.441,8.118
0.191,-0.521,-0.979,-0.549,-2.502,8.606
0.180,-0.526,-0.985,-1.038,-3.418,9.155
-0.059,-1.387,-2.010,-156.067,111.694,-156.250
-0.079,-1.222,-1.463,-116.394,85.632,-129.333
-0.140,-0.655,-1.086,-44.678,93.445,-102.722
-0.263,-0.146,-1.089,26.062,122.620,-96.313
-0.454,0.190,-1.122,79.041,146.851,-114.990
-0.581,-0.104,-1.243,99.304,162.109,-151.428
-0.502,-0.895,-1.845,73.120,177.551,-193.970
-0.414,-1.549,-2.271,12.085,164.429,-209.595
-0.332,-1.840,-2.413,-59.204,125.427,-195.374
-0.229,-1.909,-2.432,-103.394,88.989,-172.241
-0.125,-1.880,-2.494,-108.276,66.467,-146.973
0.020,-1.825,-2.265,-84.167,48.157,-123.474
-0.013,-1.850,-2.013,-43.457,39.795,-100.891
0.056,-1.246,-1.752,-2.441,40.894,-66.040
0.024,-0.974,-1.502,22.217,40.894,-53.589
0.028,-0.867,-1.405,36.499,46.143,-58.960
0.038,-0.910,-1.420,46.814,52.856,-63.904
0.076,-1.045,-1.498,39.246,52.307,-67.810
0.112,-1.160,-1.615,15.320,43.396,-64.636
0.146,-1.165,-1.694,-10.681,27.649,-54.810
0.235,-1.057,-1.669,-26.062,7.996,-41.931
0.053,-1.018,-1.277,-29.785,-13.794,-33.447
0.183,-0.857,-1.210,-34.302,-16.357,-24.292
0.149,-0.740,-1.116,-31.006,-15.442,-16.968
0.155,-0.841,-0.974,-29.602,-19.775,-22.339
0.140,-0.808,-0.946,-14.832,-11.597,-21.729
0.146,-0.612,-0.910,-1.038,-5.920,-14.771
0.151,-0.635,-0.934,3.845,-0.366,-18.860
0.169,-0.707,-0.991,3.723,4.150,-24.536
0.193,-0.722,-0.997,2.747,3.357,-23.926
0.197,-0.744,-0.957,0.610,-0.244,-22.217
0.193,-0.733,-0.979,-0.549,-0.916,-18.860
0.196,-0.699,-0.985,-2.258,-3.357,-14.221
0.197,-0.701,-0.938,-6.226,-7.874,-11.780
0.189,-0.707,-0.892,-8.850,-10.986,-9.460
0.191,-0.685,-0.850,-9.216,-11.902,-5.859
0.185,-0.661,-0.772,-8.606,-12.695,-2.930
0.171,-0.656,-0.720,-7.690,-10.620,-1.648
0.171,-0.583,-0.786,-4.456,-4.089,1.526
0.175,-0.510,-0.828,-1.221,-0.977,3.723
0.166,-0.502,-0.783,0.366,-2.136,2.625
0.160,-0.494,-0.792,2.380,-0.061,1.343
0.155,-0.479,-0.836,3.418,2.319,1.038
0.155,-0.488,-0.868,2.258,2.441,0.122
0.155,-0.537,-0.851,0.000,1.038,-1.343
0.152,-0.553,-0.835,-1.770,0.061,-0.244
0.149,-0.514,-0.895,-2.197,2.258,2.258
0.148,-0.481,-0.910,-1.099,1.770,3.235
0.157,-0.507,-0.867,0.305,-0.305,2.075
0.147,-0.502,-0.841,1.221,-0.244,2.563
0.138,-0.470,-0.858,0.183,2.075,4.028
0.147,-0.383,-0.899,-0.122,3.479,6.165
0.144,-0.418,-0.887,-0.671,1.953,2.441
0.137,-0.432,-0.876,-0.549,1.404,-0.732
0.141,-0.427,-0.880,-0.549,1.587,-1.709
0.144,-0.445,-0.926,-1.038,2.808,-3.235
0.151,-0.481,-0.924,-0.732,1.831,-4.700
0.140,-0.525,-0.873,-0.977,0.366,-4.944
0.147,-0.510,-0.859,-3.235,1.160,-3.357
0.158,-0.505,-0.949,-4.578,4.944,-2.441
0.162,-0.517,-0.957,-4.089,3.540,-2.319
0.150,-0.509,-0.918,-2.930,0.122,-1.770
0.156,-0.537,-0.850,-2.258,-1.282,-0.916
0.150,-0.531,-0.907,-2.258,1.953,0.549
0.151,-0.484,-0.963,-0.549,3.662,3.235
0.137,-0.476,-0.934,0.427,0.427,2.930
0.129,-0.475,-0.902,1.221,-1.038,1.709
0.135,-0.502,-0.857,1.404,-0.366,0.366
0.144,-0.512,-0.881,0.916,1.770,-0.183
0.141,-0.505,-0.925,1.526,3.357,0.488
0.141,-0.508,-0.921,1.953,1.892,0.610
0.142,-0.518,-0.907,1.465,0.427,0.671
0.150,-0.534,-0.858,-0.122,-0.793,1.160
0.148,-0.526,-0.897,-1.038,0.977,2.625
0.146,-0.485,-0.912,0.122,0.854,4.883
0.143,-0.481,-0.888,1.526,-0.854,4.517
0.142,-0.492,-0.887,3.418,0.061,3.174
0.158,-0.499,-0.899,4.883,1.648,2.930
0.145,-0.512,-0.877,6.226,0.610,2.991
0.144,-0.463,-0.889,6.104,0.916,4.944
0.143,-0.468,-0.876,4.883,0.671,4.150
0.140,-0.504,-0.865,2.930,0.305,2.258
0.155,-0.503,-0.887,2.686,1.831,3.357
0.146,-0.472,-0.903,2.991,1.892,5.371
0.145,-0.470,-0.893,1.099,0.366,4.700
0.153,-0.479,-0.911,-1.526,0.122,3.113
0.155,-0.503,-0.919,-2.991,-0.427,1.831
0.161,-0.547,-0.910,-3.845,-1.709,0.854
0.164,-0.590,-0.917,-4.395,-1.648,1.099
0.167,-0.607,-0.938,-2.808,-0.732,2.686
0.154,-0.614,-0.933,-1.831,-0.732,4.456
0.155,-0.577,-0.907,-1.038,-0.793,7.385
0.152,-0.553,-0.923,-0.305,0.793,8.850
0.147,-0.549,-0.947,0.061,2.197,9.094
0.149,-0.542,-0.989,1.343,2.808,9.949
0.139,-0.521,-0.971,3.723,0.854,11.292
0.130,-0.506,-0.972,5.554,-0.183,11.841
0.131,-0.502,-0.988,6.836,0.244,11.047
0.135,-0.519,-0.971,6.409,-1.160,9.705
0.137,-0.531,-0.986,5.798,-1.160,8.911
0.149,-0.539,-1.003,5.676,-1.099,8.789
0.155,-0.557,-0.988,5.920,-2.563,8.545
0.165,-0.573,-0.973,7.202,-3.418,9.460
0.173,-0.576,-0.981,9.033,-3.418,10.254
0.184,-0.578,-0.998,10.986,-3.479,11.169
0.180,-0.553,-0.957,12.512,-5.676,13.428
0.177,-0.532,-0.936,12.451,-6.958,14.832
0.169,-0.518,-0.948,11.780,-6.836,15.442
0.167,-0.515,-0.960,9.399,-7.629,15.381
0.176,-0.546,-0.978,6.714,-8.606,14.587
0.163,-0.580,-0.995,6.531,-9.399,14.709
0.182,-0.617,-0.974,8.057,-10.437,15.320
0.186,-0.614,-0.958,9.094,-10.437,17.395
0.195,-0.633,-0.955,11.597,-9.338,19.348
0.178,-0.638,-0.894,11.597,-10.193,22.095
0.189,-0.590,-0.945,9.888,-7.812,24.658
0.224,-0.570,-0.976,10.925,-5.188,27.405
0.173,-0.552,-0.971,13.184,-8.911,29.175
0.183,-0.456,-0.949,12.634,-11.292,32.471
0.182,-0.466,-0.965,12.939,-11.597,31.677
-0.104,-2.436,-1.588,35.156,200.928,-283.203
-0.042,-2.592,-1.558,91.553,209.595,-229.187
-0.026,-2.722,-1.769,108.093,217.773,-176.819
0.047,-2.427,-2.951,36.499,217.468,-119.141
0.175,-1.952,-3.978,-91.980,157.654,-75.500
0.245,-1.602,-3.410,-185.364,36.926,-54.810
0.192,-1.206,-2.213,-200.500,-50.293,-48.706
0.157,-0.884,-1.407,-148.865,-55.664,-52.063
0.168,-0.962,-0.783,-82.275,-25.391,-72.876
0.230,-1.112,-0.799,-35.706,22.522,-92.285
0.300,-1.213,-1.021,-8.667,63.171,-99.121
0.342,-1.295,-1.035,12.634,81.177,-99.670
0.317,-1.413,-1.053,30.945,94.238,-93.384
0.393,-1.610,-1.680,21.729,107.910,-83.496
0.454,-1.533,-2.249,-19.287,94.421,-64.270
0.463,-1.456,-2.090,-57.434,44.800,-45.593
0.404,-1.266,-1.640,-69.397,5.371,-29.724
0.361,-1.010,-1.342,-62.317,-5.859,-16.846
0.313,-0.858,-1.079,-45.776,-4.761,-14.038
0.288,-0.726,-0.954,-28.076,3.357,-16.174
0.296,-0.692,-0.936,-13.489,13.550,-21.423
0.305,-0.704,-0.874,-1.160,20.386,-27.771
0.314,-0.765,-0.844,12.024,27.039,-32.227
0.328,-0.751,-0.974,22.583,36.255,-32.654
0.332,-0.774,-1.114,25.452,38.025,-31.616
0.377,-0.741,-1.128,22.827,29.724,-29.297
0.313,-0.853,-1.265,15.137,21.790,-28.198
0.309,-0.929,-1.040,-0.366,3.784,-25.085
0.355,-0.781,-1.060,-1.770,1.099,-7.324
0.353,-0.672,-1.083,6.592,0.732,-1.404
0.333,-0.606,-0.825,12.329,-9.949,-2.563
0.334,-0.558,-0.788,16.724,-8.667,-5.371
0.329,-0.571,-0.780,20.996,-3.540,-8.728
0.329,-0.572,-0.691,23.376,-3.113,-8.606
0.338,-0.527,-0.734,25.085,1.160,-7.080
0.347,-0.527,-0.762,23.254,4.150,-7.629
0.347,-0.566,-0.701,21.423,3.113,-9.949
0.343,-0.610,-0.722,19.104,5.676,-10.010
0.347,-0.616,-0.829,13.062,8.606,-7.690
