aX,aY,aZ,gX,gY,gZ
-0.087,0.476,0.822,8.057,6.470,-11.902
-0.088,0.513,0.834,6.775,5.859,-8.728
-0.090,0.546,0.818,8.362,6.287,-7.202
-0.075,0.554,0.850,13.245,4.211,-7.935
-0.055,0.543,0.929,17.456,1.709,-9.766
-0.045,0.519,0.899,21.973,3.845,-11.658
-0.043,0.489,0.802,20.447,7.874,-12.024
-0.036,0.461,0.757,13.428,8.118,-10.803
-0.041,0.467,0.739,4.517,6.226,-8.362
-0.031,0.461,0.782,-2.319,3.296,-6.287
-0.025,0.433,0.844,-7.141,1.282,-4.761
-0.026,0.450,0.875,-11.597,2.075,-2.380
-0.029,0.483,0.896,-11.658,2.502,-0.427
-0.019,0.530,0.940,-9.094,2.319,0.183
-0.025,0.567,0.940,-0.854,2.563,-1.221
-0.021,0.550,0.924,7.996,3.174,-4.272
-0.011,0.552,0.888,12.451,4.395,-6.226
-0.008,0.558,0.857,12.634,5.737,-6.470
0.002,0.534,0.827,9.460,7.019,-6.409
0.010,0.524,0.820,4.028,7.568,-5.554
0.016,0.519,0.807,1.343,8.423,-3.723
0.018,0.519,0.773,0.488,9.155,-2.502
0.015,0.521,0.750,-0.488,9.033,-1.953
0.013,0.562,0.740,0.671,7.507,-1.343
0.013,0.590,0.753,5.371,5.615,-1.770
0.011,0.587,0.775,7.812,4.395,-3.235
0.002,0.571,0.771,9.155,4.578,-5.249
-0.000,0.571,0.781,10.315,4.517,-6.470
0.004,0.571,0.812,10.681,4.456,-7.446
-0.015,0.525,0.824,10.437,5.920,-8.972
-0.029,0.505,0.777,10.010,8.911,-9.155
-0.033,0.447,0.757,10.498,9.155,-9.644
-0.035,0.395,0.780,7.874,7.812,-8.728
-0.027,0.393,0.790,5.432,7.202,-6.531
-0.021,0.437,0.818,5.859,6.104,-4.639
-0.023,0.371,0.810,4.822,6.287,-5.615
-0.027,0.351,0.780,2.319,7.568,-4.211
-0.031,0.392,0.767,1.160,7.202,-0.427
-0.024,0.418,0.766,0.000,5.920,2.075
-0.013,0.405,0.790,-2.014,4.272,3.296
0.001,0.386,0.802,-1.892,3.540,4.456
0.005,0.411,0.784,-1.526,3.967,7.141
0.013,0.478,0.750,-1.099,4.517,10.681
0.025,0.590,0.746,-0.183,3.723,12.390
0.025,0.616,0.777,5.859,2.014,10.620
0.032,0.603,0.822,7.385,1.160,6.348
0.034,0.588,0.843,10.681,2.014,3.418
0.033,0.603,0.866,15.076,2.747,1.160
0.038,0.577,0.866,18.494,3.601,-1.099
0.031,0.559,0.892,19.104,4.456,-2.258
0.026,0.586,0.934,21.179,4.639,-2.625
0.024,0.559,0.973,23.254,4.761,-5.981
0.021,0.529,0.986,25.635,6.348,-9.277
-0.001,0.496,1.021,28.442,6.775,-12.085
0.028,0.441,1.079,29.663,7.751,-14.771
0.015,0.422,1.116,32.837,9.460,-15.869
0.009,0.401,1.094,35.889,13.611,-15.320
0.007,0.383,1.070,36.865,16.907,-15.564
0.013,0.371,1.078,38.513,17.944,-15.503
0.019,0.346,1.055,39.063,20.325,-15.137
0.020,0.339,1.009,35.828,23.865,-13.062
0.009,0.361,1.002,29.785,26.062,-9.766
0.006,0.366,1.032,23.621,27.100,-8.057
0.003,0.381,1.098,19.592,28.259,-6.897
-0.002,0.428,1.125,18.127,31.677,-5.920
-0.006,0.419,1.139,20.569,33.875,-8.362
-0.014,0.380,1.168,20.264,35.400,-11.597
-0.025,0.363,1.207,20.813,37.476,-13.306
-0.024,0.397,1.258,27.100,40.283,-13.794
-0.023,0.419,1.317,33.203,42.786,-16.418
-0.026,0.399,1.379,38.818,44.556,-22.461
-1.017,2.703,-1.338,14.771,-167.725,200.012
-1.109,2.933,-1.185,-22.705,-189.209,166.504
-1.265,3.031,-1.166,-38.879,-204.224,124.634
-1.481,2.997,-1.239,-28.870,-218.994,79.773
-1.693,3.093,-1.423,-6.042,-237.244,40.955
-1.928,3.340,-1.609,30.762,-261.597,8.545
-2.137,3.476,-1.560,64.575,-297.485,-30.090
-2.303,3.405,-1.211,77.026,-338.745,-77.515
-2.508,3.307,-0.907,79.224,-368.591,-121.948
-2.624,3.445,-0.707,83.313,-388.367,-162.598
-2.752,3.347,-0.278,80.994,-415.100,-211.609
-2.865,3.553,0.587,94.360,-450.989,-255.737
-2.948,3.370,1.855,119.019,-478.760,-321.533
-3.037,2.539,3.149,175.415,-477.783,-403.381
-2.985,1.039,3.855,235.840,-431.030,-472.107
-2.756,-1.203,3.777,217.834,-343.689,-507.751
-2.201,-3.208,3.927,103.088,-265.991,-473.999
-1.609,-3.708,3.828,-33.691,-199.707,-352.844
-1.254,-2.876,3.189,-153.137,-135.254,-204.895
-1.095,-1.794,3.101,-210.449,-129.150,-102.295
-0.959,-1.386,4.000,-189.453,-182.251,-74.829
-0.650,-1.719,4.000,-104.309,-210.327,-91.492
-0.369,-1.898,4.000,-21.118,-168.518,-101.135
-0.002,-1.680,4.000,10.315,-86.243,-81.543
0.141,-1.375,3.906,-19.592,5.920,-53.284
0.135,-1.200,2.697,-78.003,73.975,-28.625
0.071,-0.702,1.734,-87.952,99.670,-3.784
0.044,-0.258,1.302,-62.134,89.600,7.202
-0.022,-0.237,1.053,-27.100,76.599,-2.258
-0.115,-0.383,0.608,-4.639,78.796,-10.132
-0.227,-0.409,0.015,1.831,85.205,-1.831
-0.253,-0.245,-0.269,-1.465,72.876,16.968
-0.206,0.098,-0.124,-4.272,43.884,36.560
-0.152,0.449,0.124,-4.944,20.691,47.729
-0.122,0.776,0.217,-2.014,12.573,49.438
-0.110,1.036,0.217,9.888,9.033,43.823
-0.113,1.144,0.231,17.639,5.737,32.471
-0.108,1.195,0.225,18.677,4.150,21.912
-0.113,1.223,0.227,21.484,2.686,12.756
-0.122,1.227,0.292,25.452,-1.282,3.235
-0.120,1.126,0.375,29.053,-3.723,-6.958
-0.130,0.953,0.465,26.428,-3.662,-15.808
-0.167,0.766,0.521,22.400,-0.977,-18.372
-0.185,0.635,0.539,18.066,2.747,-15.930
-0.200,0.508,0.587,15.625,3.418,-12.695
-0.198,0.445,0.646,18.066,1.831,-9.155
-0.191,0.450,0.662,22.095,2.258,-4.639
-0.189,0.483,0.615,28.198,2.686,-1.160
-0.181,0.602,0.510,30.151,2.686,3.174
-0.171,0.695,0.511,28.564,-1.953,4.456
-0.153,0.709,0.604,25.879,-7.996,1.831
-0.131,0.717,0.657,24.353,-11.841,-1.404
-0.123,0.724,0.698,25.269,-14.282,-3.418
-0.126,0.738,0.707,23.254,-13.855,-5.554
-0.103,0.761,0.761,22.339,-14.343,-8.911
-0.089,0.676,0.829,21.912,-14.221,-14.404
-0.086,0.536,0.846,20.325,-10.681,-18.127
-0.093,0.486,0.815,20.264,-6.226,-15.381
-0.109,0.538,0.762,22.461,-3.845,-8.911
-0.106,0.586,0.761,22.583,-3.845,-3.967
-0.087,0.583,0.805,19.775,-5.310,-2.319
-0.094,0.596,0.784,17.761,-4.395,-1.465
-0.103,0.634,0.736,15.564,-3.296,0.732
-0.102,0.658,0.768,10.620,-4.883,2.319
-0.082,0.697,0.818,9.338,-6.775,2.808
-0.081,0.681,0.856,11.597,-6.104,1.587
-0.074,0.640,0.876,10.376,-4.089,0.122
-0.075,0.621,0.859,12.512,-2.136,0.854
-0.074,0.662,0.808,13.611,0.305,3.540
-0.078,0.710,0.787,12.390,1.343,5.615
-0.072,0.755,0.828,9.399,0.916,5.798
-0.065,0.792,0.861,9.949,1.953,4.517
-0.063,0.759,0.826,12.268,5.615,1.221
-0.078,0.710,0.742,10.254,9.460,-1.465
-0.088,0.712,0.688,8.179,10.132,-1.648
-0.083,0.742,0.689,5.249,8.057,-1.831
-0.072,0.709,0.742,3.845,5.310,-3.784
-0.068,0.697,0.741,4.395,5.127,-6.104
-0.075,0.681,0.692,9.216,6.592,-6.958
-0.079,0.650,0.675,9.094,6.653,-7.935
-0.086,0.637,0.683,7.935,5.249,-7.996
-0.085,0.602,0.681,8.301,3.967,-7.935
-0.076,0.595,0.686,3.723,2.930,-7.263
-0.072,0.573,0.723,-0.732,1.404,-6.409
-0.057,0.559,0.766,-8.423,1.343,-5.005
-0.051,0.564,0.772,-15.320,3.174,-2.808
-0.051,0.552,0.752,-18.921,4.883,-1.526
-0.047,0.534,0.737,-18.677,5.554,-0.366
-0.040,0.519,0.748,-12.878,4.517,0.244
-0.041,0.521,0.743,-7.080,3.967,0.854
-0.033,0.538,0.758,-1.465,3.052,1.343
-0.026,0.575,0.793,3.784,1.526,1.343
-0.029,0.623,0.803,9.155,1.892,1.038
-0.036,0.649,0.766,12.207,3.174,-0.366
-0.036,0.684,0.715,13.794,3.906,-1.709
-0.036,0.665,0.719,13.306,2.808,-3.174
-0.031,0.630,0.756,9.338,1.404,-4.578
-0.034,0.637,0.781,8.850,1.648,-4.333
-0.022,0.653,0.772,10.132,3.113,-4.456
-0.023,0.648,0.783,11.841,3.418,-5.310
-0.020,0.645,0.802,12.817,3.296,-6.714
-0.016,0.679,0.835,18.188,3.601,-7.324
-0.022,0.641,0.837,22.339,5.493,-9.888
-0.025,0.619,0.818,22.156,8.301,-10.925
-0.026,0.606,0.804,21.851,9.766,-10.315
-0.032,0.588,0.808,19.409,10.559,-9.216
-0.030,0.576,0.842,14.587,10.986,-7.568
-0.023,0.640,0.891,10.071,11.719,-5.493
-0.006,0.722,0.904,10.559,13.611,-4.883
0.000,0.696,0.944,12.024,14.954,-9.460
0.004,0.646,0.984,13.489,16.479,-14.404
0.004,0.592,0.998,17.883,18.188,-17.151
0.008,0.559,0.992,21.057,20.630,-17.761
0.012,0.544,1.029,20.996,21.912,-17.273
0.023,0.541,1.107,19.470,22.888,-16.479
0.035,0.580,1.163,18.677,25.757,-15.625
0.040,0.609,1.187,20.691,30.823,-15.869
0.048,0.595,1.242,20.813,35.156,-18.066
0.049,0.597,1.255,19.897,40.710,-19.226
0.055,0.598,1.249,21.179,46.692,-19.714
-0.932,1.594,-2.031,-33.875,-95.581,215.820
-1.057,1.660,-1.925,-32.349,-124.939,205.505
-1.185,1.630,-1.900,-19.775,-148.560,189.270
-1.372,1.632,-1.759,15.015,-176.392,174.377
-1.506,1.704,-1.663,40.955,-200.989,162.292
-1.655,1.911,-1.663,51.392,-220.703,154.053
-1.794,2.203,-1.630,52.124,-242.676,147.583
-1.897,2.565,-1.513,46.692,-267.822,138.916
-1.979,3.016,-1.312,37.170,-291.077,124.878
-1.987,3.544,-0.882,16.968,-314.758,100.281
-1.939,3.966,-0.282,-7.568,-334.656,61.157
-1.899,4.000,0.270,-32.166,-341.370,8.484
-1.823,4.000,0.811,-63.354,-337.036,-61.279
-1.883,4.000,1.310,-69.946,-332.642,-141.724
-1.984,4.000,1.509,-7.446,-320.129,-221.191
-2.042,3.261,1.192,76.050,-296.204,-311.035
-2.151,1.895,0.728,123.230,-282.349,-371.094
-2.190,0.956,0.993,136.536,-304.993,-378.052
-1.954,0.247,2.076,90.454,-335.083,-353.943
-1.707,-0.129,2.973,0.305,-327.271,-309.692
-1.582,0.001,3.691,-68.237,-299.133,-260.986
-1.390,0.100,4.000,-68.909,-287.842,-236.511
-1.073,-0.545,4.000,-3.540,-262.817,-246.399
-0.769,-1.242,4.000,75.317,-204.651,-253.967
-0.560,-1.659,3.826,117.920,-148.376,-237.732
-0.317,-1.858,3.306,125.427,-104.004,-206.116
-0.318,-1.752,2.982,110.596,-68.970,-165.527
-0.215,-1.613,2.529,82.520,-32.043,-124.573
-0.119,-1.456,2.272,50.964,-10.132,-90.210
-0.071,-1.200,2.006,23.315,5.554,-57.373
-0.069,-0.899,1.624,2.563,22.888,-28.992
-0.071,-0.553,1.385,-14.832,31.067,-6.104
-0.056,-0.150,1.307,-24.109,31.128,10.376
-0.019,0.211,1.148,-21.912,34.485,17.456
-0.012,0.381,0.906,-7.690,39.856,14.343
-0.006,0.407,0.772,-1.892,40.039,6.104
0.014,0.465,0.731,2.014,36.560,1.953
-0.008,0.440,0.563,7.080,37.842,-1.831
-0.027,0.428,0.340,9.827,40.222,-2.502
-0.032,0.489,0.263,8.240,35.950,1.648
-0.022,0.510,0.300,9.155,28.442,5.859
-0.015,0.534,0.335,11.353,23.743,8.728
-0.015,0.619,0.335,16.724,21.057,12.390
-0.016,0.721,0.321,21.423,18.494,15.930
-0.019,0.750,0.359,24.414,15.259,16.235
-0.005,0.787,0.438,26.550,12.207,16.357
0.019,0.927,0.469,28.931,11.597,16.663
0.013,0.924,0.436,31.372,13.611,12.207
0.001,0.841,0.382,29.175,14.771,5.676
0.002,0.773,0.430,28.320,11.108,2.686
0.013,0.723,0.511,27.283,6.592,2.258
0.022,0.740,0.463,25.757,6.897,3.540
0.014,0.744,0.434,26.062,5.249,4.578
0.027,0.819,0.444,21.301,1.099,6.714
0.042,0.826,0.517,17.456,-2.686,6.348
0.041,0.875,0.563,17.334,-5.127,4.211
0.040,0.909,0.579,23.193,-7.080,0.916
0.056,0.861,0.654,25.330,-9.705,-4.883
0.063,0.794,0.702,23.132,-10.193,-9.521
0.068,0.750,0.697,21.057,-7.874,-11.047
0.072,0.701,0.707,18.250,-6.531,-11.353
0.078,0.681,0.721,13.245,-5.554,-10.620
0.095,0.727,0.709,8.728,-3.906,-8.850
0.095,0.687,0.729,8.362,-4.028,-10.376
0.093,0.630,0.787,5.249,-4.150,-12.390
0.086,0.567,0.776,8.911,-2.075,-12.329
0.075,0.501,0.692,12.329,1.343,-10.498
0.057,0.481,0.657,10.620,1.038,-6.470
0.079,0.521,0.700,8.911,-1.953,-1.160
0.086,0.543,0.745,6.958,-3.540,2.686
0.084,0.595,0.722,3.052,-2.869,6.531
0.079,0.674,0.756,1.831,-2.808,9.766
0.090,0.717,0.778,2.380,-2.625,11.047
0.091,0.731,0.797,2.319,-1.038,10.376
0.096,0.757,0.821,1.221,0.427,10.010
0.096,0.799,0.773,-0.732,3.723,9.399
0.087,0.800,0.730,-1.343,6.653,7.385
0.086,0.768,0.710,-0.427,7.751,5.127
0.088,0.773,0.718,0.366,7.812,4.700
0.091,0.788,0.702,2.014,8.484,4.089
0.091,0.777,0.661,3.540,9.338,2.747
0.088,0.757,0.647,2.319,8.728,1.038
0.087,0.756,0.672,1.648,7.080,-0.366
0.091,0.775,0.681,3.601,6.714,-1.892
0.088,0.729,0.661,6.775,7.629,-4.700
0.084,0.683,0.650,7.690,8.423,-6.592
0.083,0.672,0.660,7.507,7.812,-5.859
0.084,0.677,0.689,6.165,6.836,-5.005
0.088,0.695,0.720,6.836,6.409,-4.944
0.091,0.667,0.735,8.850,6.653,-6.104
0.087,0.634,0.723,10.071,7.324,-6.531
0.094,0.641,0.725,12.085,7.141,-5.676
0.099,0.668,0.731,14.343,6.714,-4.761
0.102,0.670,0.760,16.602,6.165,-5.676
0.110,0.652,0.798,16.968,6.226,-6.836
0.118,0.657,0.819,16.113,7.629,-6.958
0.118,0.686,0.855,13.306,9.399,-6.775
0.120,0.719,0.878,13.000,11.536,-7.324
0.121,0.731,0.872,13.428,14.221,-9.583
0.127,0.730,0.845,17.456,16.602,-11.536
0.126,0.683,0.833,22.827,17.334,-13.977
0.134,0.663,0.806,22.888,18.494,-14.160
0.141,0.650,0.794,23.071,19.104,-12.878
0.142,0.645,0.774,20.203,19.836,-11.292
0.137,0.649,0.766,17.151,20.447,-9.888
0.152,0.663,0.794,13.428,20.020,-8.972
0.151,0.694,0.812,11.047,20.142,-8.484
0.155,0.708,0.796,11.353,21.912,-9.521
0.157,0.746,0.793,12.085,22.644,-11.414
0.166,0.779,0.803,15.625,22.766,-13.855
0.165,0.735,0.774,19.226,24.536,-18.799
0.162,0.687,0.753,20.752,25.818,-23.071
0.163,0.665,0.785,24.109,24.414,-25.696
0.174,0.635,0.803,29.175,24.475,-27.588
0.192,0.601,0.813,32.349,25.574,-28.870
0.214,0.634,0.859,30.945,25.635,-28.870
0.233,0.753,0.981,35.034,22.583,-29.663
0.233,0.850,1.148,46.326,19.348,-36.011
0.255,0.867,1.322,57.739,17.944,-48.035
0.270,0.799,1.428,73.853,20.081,-62.012
-1.146,2.370,-1.819,-43.762,-94.666,313.354
-1.136,3.055,-1.536,-55.847,-142.029,297.546
-1.137,3.522,-1.303,-46.021,-172.485,257.751
-1.166,3.678,-1.255,-19.714,-187.988,200.195
-1.262,3.640,-1.309,18.372,-199.341,138.489
-1.397,3.488,-1.438,57.190,-213.196,82.336
-1.564,3.335,-1.622,84.778,-231.262,37.292
-1.735,3.309,-1.668,87.646,-256.653,6.775
-1.844,3.412,-1.269,62.622,-291.931,-16.724
-1.883,3.610,-0.700,30.029,-326.538,-38.391
-1.788,4.000,-0.276,7.690,-347.534,-65.918
-1.844,3.843,0.024,-31.433,-355.408,-120.605
-1.968,4.000,0.511,-21.484,-370.300,-162.354
-1.982,3.856,1.240,-5.005,-385.315,-216.614
-2.029,3.531,1.666,22.827,-374.329,-283.081
-2.248,3.191,2.133,81.848,-362.915,-343.933
-2.528,2.611,2.193,157.166,-337.646,-405.579
-2.733,1.327,2.221,181.152,-306.152,-464.722
-2.636,-0.687,2.801,124.878,-293.152,-496.643
-2.089,-2.605,3.586,4.822,-277.344,-466.187
-1.407,-3.529,4.000,-109.253,-234.863,-367.249
-0.933,-3.101,3.857,-158.142,-177.063,-235.229
-0.730,-2.193,3.569,-144.958,-135.437,-133.972
-0.575,-1.614,3.583,-97.351,-119.873,-93.018
-0.468,-1.257,3.278,-21.729,-98.694,-86.121
-0.420,-1.215,2.562,25.696,-63.293,-90.393
-0.310,-1.211,1.909,28.809,-41.626,-87.585
-0.280,-1.026,1.654,6.836,-44.556,-71.228
-0.147,-0.783,1.679,-24.231,-55.176,-51.697
-0.073,-0.563,1.881,-43.274,-62.805,-40.527
-0.022,-0.356,1.973,-32.898,-59.448,-35.950
0.007,-0.285,1.912,-5.676,-46.509,-37.354
0.023,-0.239,1.810,16.235,-31.311,-37.659
0.025,-0.141,1.559,30.701,-13.977,-30.579
0.016,-0.008,1.313,29.968,1.038,-20.142
0.022,0.178,1.208,23.743,7.690,-11.047
0.024,0.282,1.149,18.433,12.695,-7.690
0.020,0.275,0.958,17.517,22.339,-7.935
-0.003,0.282,0.706,15.137,30.518,-7.568
-0.009,0.264,0.584,12.207,29.419,-5.005
0.001,0.227,0.554,7.751,23.804,-1.587
0.005,0.296,0.520,5.737,19.287,6.287
0.028,0.450,0.566,7.996,13.672,14.832
0.035,0.584,0.618,9.338,9.338,18.738
0.032,0.687,0.582,11.597,10.010,19.897
0.035,0.749,0.554,13.855,9.155,19.287
0.035,0.742,0.529,14.221,7.446,17.151
0.012,0.795,0.459,13.123,7.019,15.869
0.019,0.954,0.446,15.747,4.517,14.038
0.018,0.932,0.543,18.433,-0.488,4.150
0.014,0.801,0.605,19.409,-1.831,-5.981
0.003,0.708,0.620,21.423,-1.099,-11.108
-0.006,0.651,0.657,22.095,-1.343,-12.146
-0.017,0.631,0.715,18.921,-1.465,-11.658
-0.013,0.648,0.772,15.381,-0.732,-10.681
-0.005,0.680,0.809,18.616,-0.366,-10.742
0.004,0.642,0.767,22.827,1.892,-14.526
0.013,0.599,0.721,26.428,3.784,-17.761
0.015,0.557,0.664,27.649,4.211,-18.494
0.006,0.529,0.592,23.437,4.822,-16.785
0.005,0.504,0.553,16.663,3.174,-13.611
0.016,0.481,0.569,7.629,-0.488,-10.376
0.019,0.496,0.650,-0.244,-3.845,-7.263
0.028,0.520,0.739,-2.625,-5.676,-5.310
0.034,0.503,0.777,-1.099,-5.188,-4.822
0.039,0.479,0.781,0.671,-4.028,-3.540
0.038,0.501,0.816,1.038,-4.089,-1.099
0.049,0.564,0.882,3.113,-4.089,2.441
0.075,0.609,0.922,3.906,-2.747,3.967
0.074,0.681,0.913,4.028,-0.732,4.028
0.083,0.741,0.896,5.920,0.916,2.441
0.081,0.770,0.887,5.310,2.075,-0.427
0.088,0.817,0.864,3.784,3.296,-2.075
0.090,0.814,0.852,0.793,4.517,-4.028
0.089,0.782,0.841,-1.953,5.615,-7.446
0.084,0.718,0.812,0.244,6.958,-10.986
0.082,0.632,0.792,4.517,7.812,-13.733
0.082,0.600,0.773,8.057,8.118,-13.428
0.078,0.587,0.740,10.254,8.606,-11.902
0.076,0.587,0.727,7.629,8.728,-10.193
0.068,0.562,0.734,4.944,8.240,-8.545
0.068,0.572,0.742,3.784,7.751,-6.409
0.071,0.592,0.729,4.700,7.141,-4.883
0.068,0.621,0.706,5.432,6.653,-4.700
0.070,0.600,0.704,6.531,5.920,-5.615
0.070,0.570,0.696,4.395,5.188,-6.531
0.068,0.568,0.697,3.235,4.028,-5.310
0.075,0.572,0.735,2.686,2.563,-4.395
0.081,0.575,0.774,2.014,2.319,-3.967
0.077,0.581,0.751,0.977,4.333,-3.845
0.075,0.529,0.735,-0.061,5.310,-5.249
0.072,0.499,0.741,-1.221,5.127,-4.700
0.080,0.507,0.776,-2.625,4.456,-2.625
0.077,0.548,0.791,-2.747,4.456,-0.916
0.079,0.575,0.780,-0.549,5.249,-0.549
0.084,0.528,0.783,1.953,5.371,-1.892
0.087,0.526,0.789,3.235,5.310,-1.770
0.087,0.571,0.782,4.883,5.737,-0.488
0.084,0.587,0.805,5.554,5.737,-0.977
0.083,0.594,0.840,5.615,5.737,-2.197
0.088,0.601,0.848,7.446,6.836,-3.723
0.091,0.597,0.843,10.254,8.118,-6.592
0.090,0.578,0.868,12.329,7.935,-10.071
0.101,0.580,0.910,14.221,7.629,-12.756
0.105,0.545,0.962,16.724,8.179,-15.259
0.108,0.565,0.926,19.775,11.169,-16.113
0.099,0.508,0.909,22.095,13.123,-18.372
0.102,0.490,0.914,23.926,13.611,-18.616
0.109,0.471,0.887,28.259,15.442,-17.334
0.120,0.487,0.877,29.053,16.724,-15.564
0.130,0.492,0.915,28.809,16.418,-14.343
0.138,0.497,0.949,28.687,17.090,-14.160
0.143,0.505,0.976,30.334,18.982,-14.099
0.153,0.537,1.003,32.227,20.752,-14.160
0.168,0.568,1.003,36.011,22.888,-15.259
0.169,0.569,0.979,37.903,26.123,-17.517
0.173,0.538,0.947,36.682,28.442,-19.958
0.174,0.536,0.941,34.058,28.564,-21.179
0.177,0.557,0.965,30.334,27.954,-21.240
0.199,0.585,1.016,27.527,27.222,-21.851
-0.806,1.999,-1.840,23.437,-89.966,161.865
-0.949,2.047,-1.980,31.738,-116.760,145.508
-1.077,2.032,-2.030,32.654,-146.912,130.188
-1.230,2.071,-1.915,33.081,-181.335,119.751
-1.407,2.276,-1.647,18.494,-214.294,110.413
-1.570,2.601,-1.432,2.319,-237.549,99.854
-1.741,2.966,-1.376,-2.502,-251.831,86.548
-1.964,3.380,-1.417,-8.972,-263.794,68.420
-2.155,3.943,-1.311,-19.592,-284.424,45.837
-2.226,4.000,-1.057,-28.015,-313.660,13.794
-2.377,4.000,-1.056,-32.349,-338.440,-35.400
-2.522,4.000,-0.938,-53.467,-361.206,-119.202
-2.742,4.000,-0.588,-66.345,-394.958,-203.552
-2.951,4.000,0.412,-30.884,-442.932,-272.339
-3.273,3.254,1.490,39.490,-481.995,-355.225
-3.566,1.587,2.311,133.789,-491.699,-442.932
-3.432,-0.565,3.428,173.340,-480.530,-500.671
-2.920,-2.303,4.000,138.062,-455.139,-488.403
-2.013,-3.032,4.000,62.012,-399.780,-406.494
-1.176,-2.936,4.000,-44.250,-276.794,-288.208
-0.696,-2.634,4.000,-154.114,-132.507,-175.903
-0.516,-1.652,4.000,-217.529,-61.279,-85.022
-0.427,-0.451,3.431,-188.538,-53.467,-34.485
-0.369,0.047,3.035,-114.197,-63.354,-43.396
-0.228,-0.201,2.841,-43.091,-72.754,-81.726
-0.104,-0.592,2.725,5.554,-73.425,-105.713
-0.007,-0.739,2.709,27.222,-66.345,-106.262
0.058,-0.673,2.755,38.330,-54.199,-96.252
0.039,-0.722,2.440,49.438,-26.611,-88.196
-0.029,-0.948,1.815,52.490,7.507,-79.895
-0.087,-1.044,1.268,48.035,27.466,-61.584
-0.099,-0.868,0.991,42.053,30.212,-32.410
-0.073,-0.589,0.928,34.363,25.879,-4.822
-0.039,-0.353,0.901,25.696,23.987,15.015
-0.039,-0.115,0.780,18.860,27.588,29.541
-0.061,0.080,0.560,16.541,32.471,40.100
-0.068,0.280,0.337,12.695,34.912,48.218
-0.049,0.625,0.264,8.667,29.968,55.725
-0.003,0.957,0.270,7.690,22.949,58.289
0.030,1.104,0.247,4.517,19.836,50.354
0.046,1.090,0.271,4.578,16.968,36.743
0.071,0.995,0.334,10.803,12.939,23.010
0.077,0.927,0.372,19.958,10.559,12.878
0.075,0.850,0.427,28.870,8.545,4.944
0.078,0.741,0.479,34.729,7.141,-0.916
0.082,0.648,0.503,37.964,6.653,-2.686
0.069,0.547,0.501,38.818,7.385,-2.380
0.056,0.512,0.481,38.940,8.911,1.709
0.060,0.649,0.489,37.537,8.667,10.376
0.061,0.784,0.531,32.837,7.568,16.052
0.052,0.876,0.569,27.710,7.751,15.381
0.048,0.919,0.642,25.635,6.470,10.620
0.046,0.887,0.606,25.452,7.385,3.296
0.042,0.808,0.553,27.222,7.568,-3.967
0.049,0.741,0.589,25.757,3.357,-9.277
0.058,0.679,0.641,23.865,0.244,-12.878
0.065,0.557,0.678,22.949,0.000,-14.526
0.073,0.521,0.736,18.799,-0.244,-12.024
0.083,0.562,0.776,15.503,-0.122,-6.409
0.076,0.625,0.746,10.864,2.014,-3.113
0.075,0.665,0.737,9.827,1.770,-2.747
0.079,0.639,0.776,9.766,-0.732,-4.639
0.090,0.628,0.814,8.362,-1.343,-5.493
0.092,0.629,0.802,7.446,-0.244,-5.005
0.100,0.622,0.786,5.554,1.160,-4.822
0.108,0.647,0.836,2.930,0.305,-4.150
0.114,0.738,0.856,4.211,1.282,-3.235
0.125,0.819,0.844,10.193,3.845,-4.761
0.134,0.841,0.844,14.832,5.127,-9.338
0.139,0.823,0.814,17.090,6.714,-14.038
0.139,0.764,0.776,18.494,8.362,-17.639
0.139,0.718,0.746,17.761,9.338,-18.799
0.149,0.675,0.716,17.883,9.583,-18.066
0.146,0.639,0.698,15.198,9.766,-16.541
0.142,0.660,0.693,12.085,9.766,-13.000
0.144,0.660,0.708,10.071,8.911,-10.132
0.142,0.673,0.714,9.033,8.423,-8.423
0.129,0.680,0.730,9.888,8.484,-7.324
0.126,0.698,0.755,11.292,9.277,-6.775
0.126,0.731,0.749,12.390,10.620,-7.446
0.117,0.777,0.687,14.465,11.658,-10.071
0.121,0.673,0.689,16.113,10.193,-16.296
0.124,0.613,0.712,15.320,8.118,-19.531
0.117,0.556,0.694,15.869,8.545,-19.470
0.116,0.508,0.679,13.489,8.606,-17.639
0.122,0.491,0.702,9.888,6.897,-14.343
0.127,0.491,0.725,6.775,5.310,-10.986
0.121,0.512,0.737,4.639,4.761,-7.996
0.134,0.582,0.776,6.897,2.930,-5.615
0.145,0.588,0.833,10.132,1.953,-6.348
0.148,0.590,0.844,10.559,3.723,-7.629
0.146,0.591,0.860,12.817,5.249,-8.789
0.153,0.595,0.898,13.916,6.042,-10.376
0.167,0.617,0.917,17.273,7.385,-12.146
0.180,0.588,0.956,21.423,8.850,-15.503
0.196,0.564,0.997,23.193,10.437,-17.822
0.209,0.560,1.003,24.292,13.672,-18.799
0.212,0.517,1.000,24.475,16.907,-19.836
0.213,0.482,0.996,23.376,19.897,-19.958
0.217,0.486,1.006,23.010,22.583,-18.433
0.228,0.523,1.055,25.757,24.170,-17.334
0.206,0.533,1.115,28.870,26.062,-18.433
0.265,0.559,1.148,35.095,29.907,-19.104
0.259,0.626,1.137,41.931,35.095,-19.287
0.250,0.610,1.126,44.006,38.086,-24.109
0.260,0.550,1.133,41.321,40.344,-28.870
0.255,0.476,1.131,39.429,44.617,-31.311
